id,date,description,inflow,outflow,balance,created_at
1278,2022-03-15,Win think role month.,45772.43,11973.49,33798.94,2024-04-11T01:13:07
1279,2025-08-02,Around sister alone candidate brother risk.,26513.63,36833.09,-10319.46,2024-06-14T12:39:02
1280,2022-11-29,Check source sell me exist loss.,49622.67,800.61,48822.06,2025-05-02T01:31:41
1281,2024-07-15,Total a ball realize public.,248.31,26421.98,-26173.67,2023-01-01T21:21:31
1282,2025-09-07,Receive certainly so study.,19224.45,34029.43,-14804.98,2022-03-07T07:40:24
1283,2022-06-10,Owner finish recent cultural in.,43196.72,10202.75,32993.97,2021-01-14T10:08:52
1284,2021-08-17,Family address over board.,20258.86,35278.77,-15019.91,2024-12-23T20:49:54
1285,2021-09-24,Meet region ten.,39777.89,6186.68,33591.21,2022-06-04T15:12:13
1286,2024-02-05,Yet move executive service point mother.,37438.80,22414.00,15024.80,2025-04-22T01:03:18
1287,2020-12-29,Investment kitchen management offer test reveal north.,42150.03,20125.50,22024.53,2022-09-18T08:05:07
1288,2020-11-06,Service first away continue eye fill.,28007.49,25760.79,2246.70,2023-06-08T20:42:17
1289,2022-09-29,Down a region her product.,23829.54,9756.20,14073.34,2023-03-19T17:02:42
1290,2022-04-13,Moment use picture budget.,19864.86,25543.99,-5679.13,2023-02-19T02:17:30
1291,2023-01-17,Sense shake none become.,40277.23,16722.48,23554.75,2025-01-22T19:44:47
1292,2025-07-30,Daughter despite affect company prove century president.,12732.17,22886.76,-10154.59,2023-01-05T05:44:38
1293,2025-04-09,Contain action trial painting itself employee however.,46261.66,18110.57,28151.09,2021-01-16T21:27:49
1294,2025-03-30,Large what form.,2264.33,9929.26,-7664.93,2021-02-18T08:34:35
1295,2022-09-19,Democratic back garden skill drug ago article.,42823.46,14024.44,28799.02,2021-02-01T02:57:40
1296,2025-01-31,Firm land more agent keep.,28145.14,34200.11,-6054.97,2024-12-01T23:45:18
1297,2024-06-29,Doctor want bit style hand.,22728.92,16938.18,5790.74,2023-10-19T07:20:06
1298,2021-11-30,Certainly stand treatment health fish executive know.,42334.02,22865.99,19468.03,2024-01-16T17:06:33
1299,2021-03-06,Trial knowledge physical movement no at then kind.,15330.57,17408.68,-2078.11,2021-04-22T18:46:51
1300,2024-07-09,Industry baby forward might.,22886.55,17004.12,5882.43,2021-10-24T00:13:24
1301,2022-02-26,Common director environmental garden sport.,47519.87,30141.98,17377.89,2024-08-20T06:27:35
1302,2024-09-07,Consumer student blue down forward while ground.,34603.61,3264.57,31339.04,2023-03-07T06:28:11
1303,2021-12-15,Education seek audience minute.,6024.57,7589.06,-1564.49,2021-12-30T13:54:53
1304,2024-12-06,Skill prepare where would total back.,18239.05,15221.92,3017.13,2021-02-13T14:04:14
1305,2025-05-01,However crime everything issue result left yes.,12655.92,13700.46,-1044.54,2025-10-30T02:23:33
1306,2025-02-07,Evidence college ability can structure hair other to.,32891.05,24448.56,8442.49,2023-06-18T14:32:02
1307,2024-06-01,Statement test shoulder place.,5661.20,17409.14,-11747.94,2023-01-24T21:11:32
1308,2023-05-22,Explain heart school measure bank.,28968.54,33818.46,-4849.92,2024-10-29T00:18:30
1309,2023-08-30,Of society onto include likely.,42341.60,21237.89,21103.71,2022-10-10T04:08:12
1310,2022-10-13,Discover moment kitchen ago measure.,17751.84,30080.99,-12329.15,2022-02-28T01:13:05
1311,2024-10-08,Whom pretty research leader share item investment.,22374.98,23006.48,-631.50,2024-05-30T08:46:30
1312,2025-07-12,Sort much occur item necessary race.,1307.90,14990.72,-13682.82,2021-08-03T15:01:43
1313,2025-04-28,Rate TV before agreement.,32630.09,29346.36,3283.73,2022-02-09T02:24:15
1314,2024-09-19,House because will against must carry.,10627.85,35641.80,-25013.95,2025-04-27T06:05:01
1315,2022-06-11,Performance fish real level blood black person.,29560.71,26836.30,2724.41,2025-04-18T13:26:03
1316,2022-10-14,Pay describe lay minute gas similar say.,49014.47,19397.47,29617.00,2023-05-15T16:57:26
1317,2024-11-21,Education free Mr debate appear score change ask.,33078.70,34228.85,-1150.15,2024-09-17T15:36:27
1318,2023-01-14,War political option side.,39254.85,19098.73,20156.12,2024-02-27T21:33:14
1319,2022-08-04,Institution daughter customer easy mother business TV.,24065.92,32995.33,-8929.41,2025-02-27T06:09:20
1320,2020-11-11,Window protect live.,5549.16,1361.99,4187.17,2025-05-06T21:50:11
1321,2023-10-15,Finish apply trial view.,40247.94,33834.81,6413.13,2025-05-24T14:48:11
1322,2024-07-23,Local sea quite since case everything Republican.,23403.52,37009.57,-13606.05,2020-12-25T09:34:43
1323,2022-01-13,Everything a box car relate.,6738.46,14607.59,-7869.13,2021-12-01T05:45:37
1324,2025-07-10,Me wife song speak.,47581.85,730.87,46850.98,2023-08-08T10:59:28
1325,2022-08-25,Somebody those me speak.,4277.59,14741.12,-10463.53,2024-05-02T23:55:05
1326,2024-10-04,Heavy understand everybody child bill show.,14104.94,24708.08,-10603.14,2025-02-15T13:09:26
1327,2021-03-26,Price establish share speech letter significant.,1789.05,33228.95,-31439.90,2022-12-20T16:36:13
1328,2023-12-09,Its half report already wind provide once someone.,31045.51,24919.46,6126.05,2022-04-23T20:52:45
1329,2024-10-22,Same get ability anything.,26911.36,18331.64,8579.72,2024-07-07T09:48:09
1330,2023-09-01,Stage tell usually hit manager sing clearly.,16188.46,14808.09,1380.37,2024-02-10T17:52:33
1331,2025-10-16,Modern institution other would idea hotel.,49668.08,8658.78,41009.30,2025-04-14T09:34:12
1332,2022-12-16,Single go four where play.,12916.83,36258.14,-23341.31,2024-08-08T20:20:13
1333,2025-09-15,Fund significant grow central arrive.,46689.64,21982.98,24706.66,2023-11-09T01:56:37
1334,2023-10-22,Compare style respond thank wear course trial whom.,17846.83,29302.51,-11455.68,2024-12-16T16:58:13
1335,2023-02-15,American product whole individual Congress.,35475.94,26179.83,9296.11,2024-01-23T06:07:08
1336,2023-07-18,Make activity ground federal drive.,19518.81,33337.83,-13819.02,2021-10-30T16:05:04
1337,2020-12-24,Figure federal wear gas and.,37641.80,16400.02,21241.78,2021-05-15T22:14:51
1338,2021-02-28,Wife pick executive develop pressure.,12101.29,13530.56,-1429.27,2021-06-07T21:10:48
1339,2023-06-09,Fire old southern so.,13574.35,7349.77,6224.58,2021-02-15T18:50:01
1340,2023-05-06,Say cup either election.,35429.12,39313.78,-3884.66,2025-04-26T17:27:01
1341,2022-07-11,Class southern money key interesting.,1319.23,22611.71,-21292.48,2023-02-12T18:54:03
1342,2021-12-03,Value trade he set recently by practice.,17073.06,8632.65,8440.41,2022-10-22T00:34:54
1343,2023-06-12,Course pretty forget remember.,493.22,17972.71,-17479.49,2021-08-09T10:58:01
1344,2021-07-17,Police article action degree citizen.,23521.04,29349.23,-5828.19,2021-07-19T17:55:06
1345,2025-05-26,Outside star year drive.,6537.05,25001.10,-18464.05,2022-07-16T12:30:29
1346,2023-10-13,Shake such college point small inside ball.,34776.06,5716.41,29059.65,2024-03-12T12:39:29
1347,2024-10-28,Actually white indicate them always lawyer everyone.,19453.67,13079.39,6374.28,2020-11-29T05:46:26
1348,2021-05-30,Significant part world expert usually.,25375.49,22252.40,3123.09,2021-05-15T13:38:49
1349,2024-04-04,Season theory however prove great production do source.,3009.56,28695.54,-25685.98,2020-11-13T16:11:10
1350,2021-01-02,Table put interview say deep country three.,29053.43,10908.09,18145.34,2025-04-18T23:48:06
1351,2025-03-02,Sense remember money movement government.,46919.38,6303.64,40615.74,2022-11-29T06:57:32
1352,2024-02-26,Lead increase evening dream participant over office office.,44070.12,39300.56,4769.56,2025-07-22T18:06:00
1353,2025-02-02,Beat reality everything others.,40845.33,914.03,39931.30,2021-11-09T16:35:51
1354,2020-12-19,Value pass above tree every.,20487.42,16946.76,3540.66,2024-12-10T01:45:09
1355,2022-02-15,Prevent dog long office.,30506.38,1244.51,29261.87,2025-01-01T17:35:14
1356,2022-12-21,Church physical control office.,31811.06,31114.73,696.33,2025-09-19T11:50:03
1357,2020-12-21,Suggest cold evening specific necessary early.,21758.94,35005.61,-13246.67,2021-03-20T14:28:54
1358,2022-07-31,Federal industry child thousand director.,13210.14,6899.17,6310.97,2024-10-04T17:14:26
1359,2021-11-30,Bad season he area decision try science live.,45223.43,24002.65,21220.78,2024-03-13T04:29:01
1360,2022-10-07,What could little turn.,41190.85,39526.62,1664.23,2023-08-17T02:20:27
1361,2024-01-25,Necessary peace large air issue show authority life.,9827.30,14414.35,-4587.05,2022-02-03T23:23:06
1362,2024-10-24,Pm address energy part different as explain.,2831.65,19277.84,-16446.19,2023-04-22T22:56:34
1363,2022-10-11,Difference character let section long.,41552.19,32078.72,9473.47,2021-05-03T02:11:36
1364,2023-02-20,Decision consider amount notice defense other message.,21617.60,8957.37,12660.23,2023-12-28T20:20:17
1365,2023-04-05,Cold participant adult represent whatever.,24786.52,31237.17,-6450.65,2022-12-27T20:50:14
1366,2023-12-10,Ball first why cultural economic fund management business.,34038.16,10241.94,23796.22,2025-06-14T07:13:18
1367,2022-03-29,View change green always fund edge.,13909.67,4246.84,9662.83,2025-06-16T19:04:29
1368,2025-07-07,Education hotel ten must central.,49687.52,22570.05,27117.47,2025-01-07T10:44:44
1369,2025-06-20,Level fine onto.,3231.48,4467.85,-1236.37,2024-09-14T09:35:34
1370,2021-06-26,Cut minute station food data hand.,9652.23,27214.15,-17561.92,2023-09-05T20:09:16
1371,2022-02-12,Positive own foot tend hundred.,29097.10,868.27,28228.83,2024-12-24T18:15:57
1372,2024-04-06,Interview affect past four particularly he agency PM.,41817.74,18829.45,22988.29,2025-04-25T16:30:20
1373,2024-10-01,Low chance build.,8680.00,24295.39,-15615.39,2022-02-16T07:05:47
1374,2023-10-30,Guess ball after building modern huge six.,17213.42,3964.34,13249.08,2022-10-31T03:02:21
1375,2024-05-31,Can center only this what.,30321.90,13947.33,16374.57,2024-05-27T15:52:40
1376,2021-03-19,Believe service gun their citizen little magazine paper.,30652.45,21206.50,9445.95,2023-01-01T16:14:22
1377,2023-12-24,Beautiful window western able should.,24017.91,20384.99,3632.92,2021-10-08T19:29:08
1378,2025-09-13,Pull community above car.,10407.98,19129.95,-8721.97,2024-01-10T18:33:03
1379,2022-07-18,Walk with season space increase court moment.,2304.05,20955.43,-18651.38,2023-10-18T16:57:31
1380,2024-02-25,So table wide ever study.,9833.83,30168.58,-20334.75,2024-09-24T02:44:19
1381,2022-07-30,Shake arm ground.,37476.53,32993.10,4483.43,2021-08-27T00:30:07
1382,2021-08-19,Right guy visit high effect PM improve.,28975.86,5656.76,23319.10,2025-09-25T22:21:04
1383,2021-09-16,Message specific might decide.,47347.09,19213.01,28134.08,2020-11-04T19:23:52
1384,2022-05-22,Very others no however per listen between note.,11584.92,33248.08,-21663.16,2025-02-03T08:15:56
1385,2023-07-20,Little land them end.,21609.80,34418.33,-12808.53,2023-04-26T03:45:55
1386,2024-02-24,Senior bit by food better.,8779.52,31201.55,-22422.03,2024-10-24T11:05:49
1387,2023-01-30,Discuss management once to rich rich letter.,31175.89,3906.76,27269.13,2023-04-12T21:02:56
1388,2024-10-22,Peace hundred order crime blood case down.,189.04,27868.16,-27679.12,2021-12-04T09:05:39
1389,2023-08-11,Customer might process same.,33637.03,25548.34,8088.69,2021-07-03T16:04:46
1390,2021-05-12,Day manage only ok.,45381.33,24526.91,20854.42,2025-07-21T11:17:33
1391,2025-07-07,Important summer front.,5899.18,27770.61,-21871.43,2025-10-31T19:08:08
1392,2021-11-01,Seem large government develop Democrat.,28618.15,12021.09,16597.06,2024-04-06T19:08:11
1393,2023-04-18,Loss play whatever face business much.,45055.59,1577.06,43478.53,2022-12-04T23:19:05
1394,2023-03-25,Amount help institution project visit high style time.,3408.57,4279.15,-870.58,2024-04-14T00:35:12
1395,2022-03-28,Majority clearly hotel successful campaign agent.,7784.49,18485.90,-10701.41,2022-01-19T18:53:50
1396,2022-07-21,Even thought win at point step open buy.,29977.65,3777.28,26200.37,2022-01-25T12:53:32
1397,2024-04-11,Trouble article spend near town can player.,21732.29,14289.11,7443.18,2023-01-17T20:39:25
1398,2023-01-25,Degree miss reveal blue drug address these.,17443.92,39091.39,-21647.47,2021-10-12T03:44:40
1399,2024-05-10,Better travel traditional.,32676.22,1099.78,31576.44,2023-07-15T05:31:07
1400,2025-08-12,With social less admit.,9428.29,9219.53,208.76,2024-06-29T04:54:15
1401,2021-12-27,Claim billion economic throw stuff activity green.,40680.07,29973.86,10706.21,2022-04-04T06:06:56
1402,2021-05-19,General bank agency research sign.,2978.00,14697.58,-11719.58,2022-12-17T10:03:36
1403,2020-11-05,Campaign participant north house.,47602.53,39354.55,8247.98,2023-09-26T12:32:01
1404,2021-11-13,South civil rock management apply generation.,33998.81,25852.14,8146.67,2025-02-09T18:43:38
1405,2025-09-28,Attack wife perform available education life nation.,12690.40,8673.71,4016.69,2021-12-22T19:10:44
1406,2022-01-11,Young event off personal.,47372.29,11603.24,35769.05,2024-06-24T20:44:36
1407,2022-10-09,Commercial much agree very.,9444.24,27026.59,-17582.35,2022-02-09T10:05:50
1408,2021-05-29,Point participant chair raise stop director.,36050.54,14289.87,21760.67,2024-02-15T15:57:15
1409,2021-05-10,Can American value seem decade bad south.,43088.91,29834.08,13254.83,2024-12-20T09:16:46
1410,2025-08-03,We resource same writer building.,49873.29,35464.59,14408.70,2020-11-03T07:58:18
1411,2025-08-12,Party study with drop blood seven claim.,26495.06,11996.38,14498.68,2023-05-28T01:15:09
1412,2024-05-12,Fly never second college include worry knowledge.,12116.82,28780.25,-16663.43,2021-08-07T19:47:47
1413,2021-11-30,Reveal put type church film general have able.,12066.06,25112.33,-13046.27,2024-11-08T04:38:02
1414,2023-11-26,Generation future beyond hope friend plan day.,31495.86,12980.14,18515.72,2022-10-14T20:16:16
1415,2024-01-05,Idea cell experience show partner space.,36755.59,389.15,36366.44,2023-06-18T23:24:09
1416,2022-04-10,Usually leg clearly audience so issue.,49056.55,7172.42,41884.13,2025-07-18T08:51:34
1417,2022-10-01,Black ball seat successful various.,22427.65,31613.69,-9186.04,2025-03-13T21:22:27
1418,2024-10-23,Shoulder eight point strong any management future win.,34189.22,3172.85,31016.37,2021-05-25T17:43:41
1419,2021-07-19,Often market behind hot.,22697.43,8173.95,14523.48,2021-12-25T09:03:44
1420,2021-05-08,Page summer worry himself issue Republican in.,3731.00,6335.34,-2604.34,2021-12-17T19:47:22
1421,2025-06-08,Young ok cost key recognize surface treatment.,2329.15,33657.39,-31328.24,2023-12-31T18:58:50
1422,2023-07-29,Themselves hope enter together catch usually his.,17625.02,6317.62,11307.40,2021-12-19T19:56:04
1423,2021-08-19,Will education practice specific prepare over.,22175.71,24252.98,-2077.27,2024-09-08T04:50:18
1424,2022-10-15,Blood region impact all.,13896.04,33676.03,-19779.99,2023-06-05T03:01:49
1425,2024-05-07,Environment certain history remember.,31684.38,27022.94,4661.44,2020-11-19T17:11:07
1426,2025-04-05,Least by vote wall ground ever skin.,35147.66,9843.25,25304.41,2023-09-01T00:11:42
1427,2023-10-25,Market before industry.,23292.64,15783.00,7509.64,2023-09-13T03:33:28
1428,2022-07-14,In national many effect north game game road.,27917.55,18454.68,9462.87,2023-11-18T03:16:19
1429,2021-08-03,Foreign opportunity large increase.,35370.02,23567.35,11802.67,2024-07-02T17:53:00
1430,2025-09-09,Which sure you arm.,12029.62,20408.02,-8378.40,2022-05-07T01:40:54
1431,2025-08-24,Turn suddenly skin and minute structure.,33300.45,22775.82,10524.63,2022-10-29T05:05:13
1432,2024-03-03,Oil property service ball instead.,13420.05,23780.53,-10360.48,2021-09-20T12:42:00
1433,2023-03-21,Air Congress grow picture.,40066.83,34201.21,5865.62,2023-06-28T15:58:31
1434,2024-10-09,Simple approach beyond.,48376.15,17697.73,30678.42,2021-03-26T16:53:03
1435,2021-08-27,Deal order tough fund letter you may.,25321.27,19205.08,6116.19,2024-02-20T20:17:01
1436,2024-04-12,Note whether use identify store tonight.,24893.17,21534.97,3358.20,2021-11-30T09:46:55
1437,2025-09-10,Pattern whether season according.,45966.18,3338.60,42627.58,2022-08-29T11:44:53
1438,2021-11-28,Forget wish kind line them out.,14728.20,17724.54,-2996.34,2022-05-29T16:54:31
1439,2021-01-29,Run probably process room feeling answer.,35247.99,34277.20,970.79,2025-01-27T07:59:20
1440,2023-06-29,Of protect response executive size two.,8269.81,15086.18,-6816.37,2021-11-18T01:37:59
1441,2022-01-29,Whose share ok individual space.,31021.44,31775.10,-753.66,2022-02-16T14:27:02
1442,2021-10-26,Pattern term nation agree.,15674.80,33394.02,-17719.22,2022-10-14T22:19:09
1443,2023-02-13,Whose nearly television white few how guess.,14084.93,29746.23,-15661.30,2023-09-07T21:38:30
1444,2024-03-04,Conference computer meet sort get.,24303.85,2972.35,21331.50,2022-09-29T10:56:10
1445,2020-12-09,Short today treatment hundred he professional policy.,25689.63,5629.02,20060.61,2025-05-07T12:01:05
1446,2024-12-01,Goal trouble nor never candidate coach impact.,14283.05,10554.90,3728.15,2023-02-15T08:20:02
1447,2023-02-01,Know whether large this.,35218.26,318.06,34900.20,2025-06-08T20:26:35
1448,2022-01-26,Money appear factor student.,40283.67,22671.15,17612.52,2024-07-07T19:14:18
1449,2021-11-21,Tax operation point.,6732.56,31023.67,-24291.11,2024-04-22T09:28:47
1450,2025-01-28,View choose policy process.,13991.51,31468.53,-17477.02,2022-01-29T17:30:02
1451,2021-07-06,Mind effect smile.,12424.69,2249.16,10175.53,2023-02-21T11:13:58
1452,2022-04-20,Worry every sing them stuff during you which.,46294.88,16893.33,29401.55,2022-08-05T18:32:53
1453,2021-08-12,Sit great apply trouble camera.,21890.14,36926.51,-15036.37,2022-08-10T22:56:39
