id,name,payload,created_at
1090,Forecast 1090,"{""forecast_id"": ""FCAST-1090"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [5147.13, 30438.47, 34452.22, 13919.82, 10849.65, 17602.94]}], ""meta"": {""created_by"": ""Adam Blake"", ""notes"": ""Today exist network policy usually.""}}",2024-09-02T15:10:52
1091,Forecast 1091,"{""forecast_id"": ""FCAST-1091"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [12731.68, 7564.92, 48318.99, 49476.87, 47414.5, 48731.31]}], ""meta"": {""created_by"": ""Anne Smith"", ""notes"": ""Operation at during make light career.""}}",2025-05-14T06:27:42
1092,Forecast 1092,"{""forecast_id"": ""FCAST-1092"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10146.29, 18916.03, 3822.56, 27049.81, 12020.73, 13776.36]}], ""meta"": {""created_by"": ""Jesse Stone"", ""notes"": ""Generation step source above especially news.""}}",2024-10-24T20:43:45
1093,Forecast 1093,"{""forecast_id"": ""FCAST-1093"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10913.04, 40946.59, 40636.92, 12803.4, 4855.59, 41888.24]}], ""meta"": {""created_by"": ""Sharon Ross"", ""notes"": ""Response analysis series market including art pattern since.""}}",2025-04-21T21:29:41
1094,Forecast 1094,"{""forecast_id"": ""FCAST-1094"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42568.63, 26921.1, 20877.72, 19319.24, 36219.63, 19119.95]}], ""meta"": {""created_by"": ""Adam Arnold"", ""notes"": ""Country save once challenge forward.""}}",2025-04-12T17:09:54
1095,Forecast 1095,"{""forecast_id"": ""FCAST-1095"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [23878.32, 36660.45, 45890.74, 28622.06, 14159.59, 17210.43]}], ""meta"": {""created_by"": ""Andrew Santos"", ""notes"": ""Final beyond cause action end.""}}",2024-12-25T17:07:55
1096,Forecast 1096,"{""forecast_id"": ""FCAST-1096"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [23223.04, 29754.5, 44850.81, 40076.89, 14144.31, 38832.35]}], ""meta"": {""created_by"": ""Crystal Wyatt"", ""notes"": ""Full marriage reveal popular history window allow money.""}}",2024-08-14T08:48:42
1097,Forecast 1097,"{""forecast_id"": ""FCAST-1097"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [45172.9, 32150.66, 47402.48, 18664.14, 12756.53, 19165.22]}], ""meta"": {""created_by"": ""Steven Finley"", ""notes"": ""Name energy general news call if.""}}",2025-04-07T12:44:19
1098,Forecast 1098,"{""forecast_id"": ""FCAST-1098"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24137.22, 43005.07, 20258.35, 46628.47, 30137.71, 25636.7]}], ""meta"": {""created_by"": ""Erika Williams"", ""notes"": ""Capital capital according nothing open decision senior.""}}",2024-12-23T13:18:23
1099,Forecast 1099,"{""forecast_id"": ""FCAST-1099"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [48151.48, 4115.52, 11222.47, 14737.5, 4874.85, 17819.62]}], ""meta"": {""created_by"": ""Isaac Hammond"", ""notes"": ""Present believe rate space should area street.""}}",2025-01-22T03:50:54
1100,Forecast 1100,"{""forecast_id"": ""FCAST-1100"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [19127.02, 27238.83, 45504.68, 29061.64, 46339.36, 46905.48]}], ""meta"": {""created_by"": ""April Hall"", ""notes"": ""Thousand western measure seven federal radio.""}}",2024-05-26T23:18:10
1101,Forecast 1101,"{""forecast_id"": ""FCAST-1101"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [45936.19, 16011.13, 5289.38, 17742.83, 38260.47, 30201.28]}], ""meta"": {""created_by"": ""Sean Solis"", ""notes"": ""Thing sing produce protect involve.""}}",2024-01-11T16:48:21
1102,Forecast 1102,"{""forecast_id"": ""FCAST-1102"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [16831.73, 47057.62, 29210.11, 20456.67, 42367.74, 9904.47]}], ""meta"": {""created_by"": ""Elizabeth Rivera"", ""notes"": ""Magazine thousand drop least office glass.""}}",2024-02-21T06:47:11
1103,Forecast 1103,"{""forecast_id"": ""FCAST-1103"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42818.98, 12736.93, 23206.82, 49061.03, 7698.73, 19029.19]}], ""meta"": {""created_by"": ""Matthew Alexander"", ""notes"": ""Final start forward open another article beat perhaps.""}}",2024-03-13T18:56:22
1104,Forecast 1104,"{""forecast_id"": ""FCAST-1104"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [36152.82, 49377.66, 14019.06, 19855.49, 46723.13, 15009.85]}], ""meta"": {""created_by"": ""Brenda Schaefer"", ""notes"": ""Room chair feel.""}}",2024-01-20T09:19:11
1105,Forecast 1105,"{""forecast_id"": ""FCAST-1105"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [49887.12, 47729.19, 32882.59, 29592.54, 13142.81, 44965.77]}], ""meta"": {""created_by"": ""Jon Yates"", ""notes"": ""Remember here tell stage agency.""}}",2025-01-05T06:24:10
1106,Forecast 1106,"{""forecast_id"": ""FCAST-1106"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [47106.97, 41012.32, 15748.87, 16520.01, 16138.37, 36201.32]}], ""meta"": {""created_by"": ""Dominique Williams"", ""notes"": ""Specific per edge line star.""}}",2024-10-27T17:37:46
1107,Forecast 1107,"{""forecast_id"": ""FCAST-1107"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3735.99, 28761.99, 11780.53, 38745.67, 12074.27, 48091.48]}], ""meta"": {""created_by"": ""Jacob Boone"", ""notes"": ""South huge skin character close.""}}",2025-01-19T05:11:08
1108,Forecast 1108,"{""forecast_id"": ""FCAST-1108"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34352.81, 1885.53, 27173.74, 34626.66, 6977.11, 47067.19]}], ""meta"": {""created_by"": ""Julie Lee"", ""notes"": ""Subject worker lose determine.""}}",2024-09-13T10:44:26
1109,Forecast 1109,"{""forecast_id"": ""FCAST-1109"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41275.63, 46067.87, 7962.35, 6892.12, 19049.66, 27900.16]}], ""meta"": {""created_by"": ""Matthew Warren"", ""notes"": ""Weight common near under people.""}}",2025-10-21T06:50:16
1110,Forecast 1110,"{""forecast_id"": ""FCAST-1110"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [5526.53, 46694.07, 14761.71, 8664.5, 18774.66, 48503.59]}], ""meta"": {""created_by"": ""Mr. Peter Mcclain"", ""notes"": ""Wonder arm option Democrat remain family.""}}",2025-02-12T11:34:24
1111,Forecast 1111,"{""forecast_id"": ""FCAST-1111"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [14688.65, 44916.8, 22214.33, 45386.33, 40078.01, 13728.32]}], ""meta"": {""created_by"": ""Alejandra Krause"", ""notes"": ""Truth resource result ability care wind smile.""}}",2023-12-26T18:53:03
1112,Forecast 1112,"{""forecast_id"": ""FCAST-1112"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [42362.94, 32873.86, 34256.92, 3381.86, 25363.78, 32497.97]}], ""meta"": {""created_by"": ""Renee Nixon"", ""notes"": ""Visit south company laugh poor suddenly.""}}",2024-03-13T02:31:35
1113,Forecast 1113,"{""forecast_id"": ""FCAST-1113"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [9016.43, 32757.13, 40977.53, 2240.44, 26922.8, 40035.0]}], ""meta"": {""created_by"": ""Michele Salas"", ""notes"": ""Alone whose if while hospital interview Republican.""}}",2024-02-05T05:12:50
1114,Forecast 1114,"{""forecast_id"": ""FCAST-1114"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43890.29, 41197.43, 11905.66, 22790.77, 23195.35, 29287.93]}], ""meta"": {""created_by"": ""Troy Hall"", ""notes"": ""Back imagine ground audience huge agent trial.""}}",2024-08-25T11:42:21
1115,Forecast 1115,"{""forecast_id"": ""FCAST-1115"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [20614.95, 16871.78, 10226.71, 23933.5, 6462.28, 45640.31]}], ""meta"": {""created_by"": ""Kaitlin Rivera"", ""notes"": ""Important worker not American.""}}",2024-06-25T19:55:12
1116,Forecast 1116,"{""forecast_id"": ""FCAST-1116"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [32639.57, 3285.43, 38396.41, 35313.03, 40949.26, 40869.9]}], ""meta"": {""created_by"": ""Wendy Freeman"", ""notes"": ""Fast everyone board occur sport majority.""}}",2025-07-10T01:07:15
1117,Forecast 1117,"{""forecast_id"": ""FCAST-1117"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46689.02, 4081.21, 46451.01, 19006.89, 32804.78, 33255.98]}], ""meta"": {""created_by"": ""David Harrell"", ""notes"": ""Turn kitchen dinner democratic different if ok.""}}",2024-01-15T03:02:26
1118,Forecast 1118,"{""forecast_id"": ""FCAST-1118"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3235.88, 2240.54, 8447.17, 42960.41, 9730.89, 7273.15]}], ""meta"": {""created_by"": ""Amber Garcia"", ""notes"": ""Character important hear want other sense benefit.""}}",2024-02-17T14:27:06
1119,Forecast 1119,"{""forecast_id"": ""FCAST-1119"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [16150.25, 16669.64, 33465.84, 47322.79, 6875.84, 2297.02]}], ""meta"": {""created_by"": ""Anthony Mcneil"", ""notes"": ""Day party surface shoulder herself.""}}",2024-10-08T03:07:34
1120,Forecast 1120,"{""forecast_id"": ""FCAST-1120"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [15755.07, 48415.32, 34922.69, 7047.48, 46005.18, 38390.13]}], ""meta"": {""created_by"": ""Jason Preston"", ""notes"": ""Might cause pressure mention discuss step my.""}}",2024-09-24T12:23:59
1121,Forecast 1121,"{""forecast_id"": ""FCAST-1121"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [26925.24, 31749.78, 5255.39, 49679.28, 45513.22, 10724.51]}], ""meta"": {""created_by"": ""Heather Tran DVM"", ""notes"": ""Reality vote stand almost tend.""}}",2024-02-12T16:21:30
1122,Forecast 1122,"{""forecast_id"": ""FCAST-1122"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [10707.66, 31499.28, 18202.16, 8554.56, 39002.71, 9624.5]}], ""meta"": {""created_by"": ""Jesse Welch"", ""notes"": ""Outside nature no better order that hold.""}}",2024-05-07T01:35:21
1123,Forecast 1123,"{""forecast_id"": ""FCAST-1123"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [36321.45, 30445.72, 10137.86, 36586.46, 42941.31, 39420.56]}], ""meta"": {""created_by"": ""Bradley Watson"", ""notes"": ""Study happy camera statement main I.""}}",2025-03-05T10:05:52
1124,Forecast 1124,"{""forecast_id"": ""FCAST-1124"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [17854.5, 36237.69, 48351.65, 18260.2, 44769.31, 33304.42]}], ""meta"": {""created_by"": ""Laura Jones"", ""notes"": ""Authority history would write idea fact machine.""}}",2024-01-15T14:26:51
1125,Forecast 1125,"{""forecast_id"": ""FCAST-1125"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [11447.22, 12496.93, 9279.82, 32356.89, 38772.03, 22692.0]}], ""meta"": {""created_by"": ""Fred Pham"", ""notes"": ""Position heart learn father glass.""}}",2024-10-20T13:48:30
1126,Forecast 1126,"{""forecast_id"": ""FCAST-1126"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [35266.22, 10315.1, 26588.41, 30788.26, 1069.78, 18815.94]}], ""meta"": {""created_by"": ""Luis Bradley"", ""notes"": ""Charge technology difficult owner visit sure.""}}",2025-05-30T19:01:58
1127,Forecast 1127,"{""forecast_id"": ""FCAST-1127"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24210.39, 34981.14, 44825.7, 41748.24, 39311.08, 12049.59]}], ""meta"": {""created_by"": ""Billy Mcdaniel"", ""notes"": ""Bed control spend indeed beautiful candidate.""}}",2025-02-18T15:44:42
1128,Forecast 1128,"{""forecast_id"": ""FCAST-1128"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [12105.22, 21914.25, 25856.52, 48627.65, 24007.58, 5490.26]}], ""meta"": {""created_by"": ""David Ford"", ""notes"": ""Similar coach power trial parent.""}}",2023-12-06T08:22:38
1129,Forecast 1129,"{""forecast_id"": ""FCAST-1129"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [3398.79, 48830.04, 3232.52, 10184.44, 30749.58, 39607.7]}], ""meta"": {""created_by"": ""Janice Dean"", ""notes"": ""Technology happen culture seem president.""}}",2024-06-21T14:26:21
1130,Forecast 1130,"{""forecast_id"": ""FCAST-1130"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [6918.87, 25777.65, 8761.35, 42823.47, 19675.52, 5834.84]}], ""meta"": {""created_by"": ""Daniel Boone"", ""notes"": ""Significant group brother add hotel authority.""}}",2024-05-05T15:04:24
1131,Forecast 1131,"{""forecast_id"": ""FCAST-1131"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [25078.22, 8642.58, 5889.06, 32595.5, 47655.36, 49043.72]}], ""meta"": {""created_by"": ""Wendy Morrow"", ""notes"": ""Official space final early ability.""}}",2024-03-19T12:29:13
1132,Forecast 1132,"{""forecast_id"": ""FCAST-1132"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [11890.81, 48174.55, 34210.77, 31973.88, 9961.37, 5392.39]}], ""meta"": {""created_by"": ""Lance Harris"", ""notes"": ""Thousand where interesting control.""}}",2025-01-09T03:15:33
1133,Forecast 1133,"{""forecast_id"": ""FCAST-1133"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43092.48, 33644.81, 42248.91, 22302.35, 35665.12, 13844.78]}], ""meta"": {""created_by"": ""Kelsey Martin"", ""notes"": ""Defense remain take relationship hour as.""}}",2024-03-27T15:20:18
1134,Forecast 1134,"{""forecast_id"": ""FCAST-1134"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [43116.94, 39188.18, 24445.34, 16891.28, 37933.83, 7420.18]}], ""meta"": {""created_by"": ""Gabriel Riley"", ""notes"": ""Huge less view product late them.""}}",2025-10-26T14:59:15
1135,Forecast 1135,"{""forecast_id"": ""FCAST-1135"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [11281.19, 48523.36, 11617.86, 34851.73, 8485.55, 47661.92]}], ""meta"": {""created_by"": ""Gregory Meyer"", ""notes"": ""International again figure difference pull before.""}}",2024-02-24T23:43:01
1136,Forecast 1136,"{""forecast_id"": ""FCAST-1136"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [46062.49, 25909.56, 32102.28, 37964.68, 15309.81, 49859.78]}], ""meta"": {""created_by"": ""Charles Lopez"", ""notes"": ""Soon prove drug machine work.""}}",2023-11-13T15:08:35
1137,Forecast 1137,"{""forecast_id"": ""FCAST-1137"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [17959.2, 49529.09, 43045.15, 28737.6, 36150.39, 33585.2]}], ""meta"": {""created_by"": ""William Sweeney"", ""notes"": ""Doctor enter economic.""}}",2025-10-17T04:28:27
1138,Forecast 1138,"{""forecast_id"": ""FCAST-1138"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [34581.08, 43151.39, 9753.27, 47959.36, 20846.34, 19474.32]}], ""meta"": {""created_by"": ""Crystal Bauer"", ""notes"": ""Energy young receive likely.""}}",2025-01-07T20:21:53
1139,Forecast 1139,"{""forecast_id"": ""FCAST-1139"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [41231.59, 31278.69, 49659.85, 11342.11, 33148.4, 45110.69]}], ""meta"": {""created_by"": ""Thomas Vargas"", ""notes"": ""About however mention cell strong nation glass.""}}",2024-02-14T12:39:53
1140,Forecast 1140,"{""forecast_id"": ""FCAST-1140"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [12869.92, 44957.35, 39727.43, 24460.63, 40138.16, 4266.79]}], ""meta"": {""created_by"": ""Diana Berry"", ""notes"": ""Strategy type computer bank data company.""}}",2025-01-03T14:15:56
1141,Forecast 1141,"{""forecast_id"": ""FCAST-1141"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [32739.96, 27047.06, 14306.25, 34500.04, 25097.04, 6122.53]}], ""meta"": {""created_by"": ""Fred Hernandez"", ""notes"": ""Sense after strong song real method tell music.""}}",2024-11-08T00:46:01
1142,Forecast 1142,"{""forecast_id"": ""FCAST-1142"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [12579.42, 24792.77, 16447.51, 42981.82, 47539.12, 38836.34]}], ""meta"": {""created_by"": ""Paul Patterson"", ""notes"": ""Industry themselves sell finally.""}}",2025-04-29T14:07:49
1143,Forecast 1143,"{""forecast_id"": ""FCAST-1143"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [33006.86, 16873.98, 1664.05, 33339.58, 11767.83, 19882.97]}], ""meta"": {""created_by"": ""Mark Valdez"", ""notes"": ""Set ever without remember any.""}}",2025-03-20T04:11:19
1144,Forecast 1144,"{""forecast_id"": ""FCAST-1144"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [20663.34, 3809.26, 39442.71, 33534.54, 12232.69, 41580.42]}], ""meta"": {""created_by"": ""Stephanie Baker"", ""notes"": ""Hour half tend they.""}}",2025-02-19T22:31:39
1145,Forecast 1145,"{""forecast_id"": ""FCAST-1145"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [24202.8, 18903.38, 4099.62, 36794.38, 39746.95, 3206.61]}], ""meta"": {""created_by"": ""Daniel Vargas"", ""notes"": ""Very natural another lay style.""}}",2025-06-09T19:20:14
1146,Forecast 1146,"{""forecast_id"": ""FCAST-1146"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [16602.6, 28865.17, 40164.83, 46902.39, 33324.72, 19046.08]}], ""meta"": {""created_by"": ""Alexander Wolfe"", ""notes"": ""Management modern education myself.""}}",2024-05-09T17:05:26
1147,Forecast 1147,"{""forecast_id"": ""FCAST-1147"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21977.83, 36298.61, 4529.02, 28745.1, 45997.29, 17768.82]}], ""meta"": {""created_by"": ""Jesus Schwartz"", ""notes"": ""Practice near in face why performance.""}}",2024-09-10T20:24:04
1148,Forecast 1148,"{""forecast_id"": ""FCAST-1148"", ""series"": [{""x"": [""2025-01"", ""2025-02"", ""2025-03"", ""2025-04"", ""2025-05"", ""2025-06""], ""y"": [21985.0, 1828.44, 46733.92, 5474.88, 36323.93, 30028.83]}], ""meta"": {""created_by"": ""Daniel Henderson"", ""notes"": ""Matter drug husband response.""}}",2024-08-01T07:26:56
